section_id,topic_id,question_id,question,producer_kind,aspect_id,kind,requirement_text,execution_path,required_fields,coverage_rules,complete_set_rule,evidence_requirement_ids,evidence_kinds,source_policy_ref,time_scope,display_tier,content_role,missing_policy,blocking_policy,applicability_policy,impact_scope,output_destination,derived_from,derived_from_scope,business_review_status,business_review_reason,transmission_layers,transmission_channel,v1_question,v1_required_aspects,change_type,business_reason,v1_mapped_aspects,independent_meaning,researchability_reason,coverage_reason,search_audit_reason,evidence_authority_reason,writing_spec_ownership,writing_spec_reason
industry,industry_policy,industry_policy,政策、监管、技术替代与外部冲击,topic_harness,industry_policy.policy_regulation,fact_set,政策与监管,topic_harness,政策 | 监管,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_policy,web,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「政策与监管」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_policy']（['external']），主槽位 ind-h5；可独立核验，无需额外业务裁决",,,政策、监管、技术替代与外部冲击,政策与监管 | 技术替代 | 外部冲击,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,政策与监管,政策与监管,"以 fact_set 形态独立研究，required_fields=['政策', '监管']，可独立核验/成缺口","覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_policy']：evidence_kind=['web']，source_classes=['external']，minimum_sources=[1],primary:ind-h5,主槽位落在 ind-h5（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_policy,industry_policy,政策、监管、技术替代与外部冲击,topic_harness,industry_policy.tech_substitution,fact_set,技术替代,topic_harness,技术替代,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_policy,web,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「技术替代」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_policy']（['external']），主槽位 ind-h5；可独立核验，无需额外业务裁决",,,政策、监管、技术替代与外部冲击,政策与监管 | 技术替代 | 外部冲击,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,技术替代,技术替代,以 fact_set 形态独立研究，required_fields=['技术替代']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_policy']：evidence_kind=['web']，source_classes=['external']，minimum_sources=[1],primary:ind-h5,主槽位落在 ind-h5（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_policy,industry_policy,政策、监管、技术替代与外部冲击,topic_harness,industry_policy.external_shock,fact_set,外部冲击（近24个月及所有未完结或仍产生重大影响的更早事项）,topic_harness,外部冲击,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_policy,web,source_policy_v1,RECENT_24M_WITH_OPEN_TAIL,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「外部冲击」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_policy']（['external']），主槽位 ind-h5；可独立核验，无需额外业务裁决",,,政策、监管、技术替代与外部冲击,政策与监管 | 技术替代 | 外部冲击,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,外部冲击,外部冲击（近24个月及所有未完结或仍产生重大影响的更早事项）,以 fact_set 形态独立研究，required_fields=['外部冲击']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_policy']：evidence_kind=['web']，source_classes=['external']，minimum_sources=[1],primary:ind-h5,主槽位落在 ind-h5（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_position,industry_position,公司行业地位与相对竞争能力,topic_harness,industry_position.company_industry_position,single_judgment,公司行业地位,topic_harness,公司行业地位,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_position,web,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「公司行业地位」固化，以 single_judgment 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_position']（['external']），主槽位 ind-h6；可独立核验，无需额外业务裁决",,,公司行业地位与相对竞争能力,公司行业地位 | 相对竞争能力,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,公司行业地位,公司行业地位,以 single_judgment 形态独立研究，required_fields=['公司行业地位']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_position']：evidence_kind=['web']，source_classes=['external']，minimum_sources=[1],primary:ind-h6,主槽位落在 ind-h6（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_position,industry_position,公司行业地位与相对竞争能力,topic_harness,industry_position.relative_competitiveness,single_judgment,相对竞争能力,topic_harness,相对竞争能力,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_position,web,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「相对竞争能力」固化，以 single_judgment 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_position']（['external']），主槽位 ind-h6；可独立核验，无需额外业务裁决",,,公司行业地位与相对竞争能力,公司行业地位 | 相对竞争能力,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,相对竞争能力,相对竞争能力,以 single_judgment 形态独立研究，required_fields=['相对竞争能力']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_position']：evidence_kind=['web']，source_classes=['external']，minimum_sources=[1],primary:ind-h6,主槽位落在 ind-h6（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_comparables,industry_comparables,选择 3～5 家可比公司并做相对比较（3~5 家是目标不是门禁：1~2 家说明限制、无直接可比用相近、无合理可比说明不可比，不强行选不可比公司）,topic_harness,industry_comparables.comparable_selection,fact_set,可比公司选择（3~5家为目标非门禁；1~2家说明限制；无直接可比用相近；无合理可比说明不可比）,topic_harness,可比公司选择,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_comparables,web,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「可比公司选择」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_comparables']（['external']），主槽位 ind-h7；可独立核验，无需额外业务裁决",,,选择 3～5 家可比公司并做相对比较（3~5 家是目标不是门禁：1~2 家说明限制、无直接可比用相近、无合理可比说明不可比，不强行选不可比公司）,可比公司选择 | 相对比较,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,可比公司选择,可比公司选择（3~5家为目标非门禁；1~2家说明限制；无直接可比用相近；无合理可比说明不可比）,以 fact_set 形态独立研究，required_fields=['可比公司选择']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_comparables']：evidence_kind=['web']，source_classes=['external']，minimum_sources=[1],primary:ind-h7,主槽位落在 ind-h7（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_comparables,industry_comparables,选择 3～5 家可比公司并做相对比较（3~5 家是目标不是门禁：1~2 家说明限制、无直接可比用相近、无合理可比说明不可比，不强行选不可比公司）,topic_harness,industry_comparables.relative_comparison,fact_set,相对比较,topic_harness,相对比较,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_comparables,web,source_policy_v1,THREE_YEARS_PLUS_LATEST,required_body,paragraph_and_table,write_not_found,NONE,,,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「相对比较」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_comparables']（['external']），主槽位 ind-h7；可独立核验，无需额外业务裁决",,,选择 3～5 家可比公司并做相对比较（3~5 家是目标不是门禁：1~2 家说明限制、无直接可比用相近、无合理可比说明不可比，不强行选不可比公司）,可比公司选择 | 相对比较,unchanged,v1 required_aspects 固化为稳定 aspect_id，无语义变更（不拆分）。,相对比较,相对比较,以 fact_set 形态独立研究，required_fields=['相对比较']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_comparables']：evidence_kind=['web']，source_classes=['external']，minimum_sources=[1],primary:ind-h7,主槽位落在 ind-h7（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.demand_revenue.industry_background,fact_set,需求/收入传导 · 行业背景（外部权威事实）,topic_harness,需求收入-行业背景,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_transmission_background,claim,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对收入的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_transmission_background']（['external']），主槽位 ind-h8；可独立核验，无需额外业务裁决",industry_background,demand_revenue,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对收入的传导,需求/收入传导 · 行业背景（外部权威事实）,以 fact_set 形态独立研究，required_fields=['需求收入-行业背景']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_transmission_background']：evidence_kind=['claim']，source_classes=['external']，minimum_sources=[1],primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.demand_revenue.conditional_transmission,fact_set,需求/收入传导 · 条件性传导（可能/通常/取决于，保留 inference 依据）,topic_harness,需求收入-条件性传导,required_fields_complete | minimum_sources | direct_support,,er_ind_transmission_conditional,inference,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对收入的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_ind_transmission_conditional']（['company_industry', 'external']），主槽位 ind-h8；可独立核验，无需额外业务裁决",conditional_transmission,demand_revenue,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对收入的传导,需求/收入传导 · 条件性传导（可能/通常/取决于，保留 inference 依据）,以 fact_set 形态独立研究，required_fields=['需求收入-条件性传导']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_ind_transmission_conditional']：evidence_kind=['inference']，source_classes=['company_industry', 'external']，minimum_sources=[1]",primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.demand_revenue.company_exposure,fact_set,需求/收入传导 · 公司暴露（定性公司事实，外部不自证）,topic_harness,需求收入-公司暴露,required_fields_complete | minimum_sources | direct_support,,er_ind_transmission_exposure,claim,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对收入的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_ind_transmission_exposure']（['company_industry']），主槽位 ind-h8；可独立核验，无需额外业务裁决",company_exposure,demand_revenue,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对收入的传导,需求/收入传导 · 公司暴露（定性公司事实，外部不自证）,以 fact_set 形态独立研究，required_fields=['需求收入-公司暴露']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_ind_transmission_exposure']：evidence_kind=['claim']，source_classes=['company_industry']，minimum_sources=[1],primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.demand_revenue.actual_company_impact,fact_set,需求/收入传导 · 实际影响（定量暴露/财务影响/管理层披露）,topic_harness,需求收入-实际影响,required_fields_complete | minimum_sources | direct_support,,er_ind_transmission_impact,claim,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对收入的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_ind_transmission_impact']（['company_industry', 'financial', 'structured_db']），主槽位 ind-h8；可独立核验，无需额外业务裁决",actual_company_impact,demand_revenue,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对收入的传导,需求/收入传导 · 实际影响（定量暴露/财务影响/管理层披露）,以 fact_set 形态独立研究，required_fields=['需求收入-实际影响']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_ind_transmission_impact']：evidence_kind=['claim']，source_classes=['company_industry', 'financial', 'structured_db']，minimum_sources=[1]",primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.raw_material_cost.industry_background,fact_set,原材料/成本传导 · 行业背景（外部权威事实）,topic_harness,原材料成本-行业背景,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_transmission_background,claim,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对成本与资本开支的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_transmission_background']（['external']），主槽位 ind-h8；可独立核验，无需额外业务裁决",industry_background,raw_material_cost,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对成本与资本开支的传导,原材料/成本传导 · 行业背景（外部权威事实）,以 fact_set 形态独立研究，required_fields=['原材料成本-行业背景']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_transmission_background']：evidence_kind=['claim']，source_classes=['external']，minimum_sources=[1],primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.raw_material_cost.conditional_transmission,fact_set,原材料/成本传导 · 条件性传导（可能/通常/取决于，保留 inference 依据）,topic_harness,原材料成本-条件性传导,required_fields_complete | minimum_sources | direct_support,,er_ind_transmission_conditional,inference,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对成本与资本开支的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_ind_transmission_conditional']（['company_industry', 'external']），主槽位 ind-h8；可独立核验，无需额外业务裁决",conditional_transmission,raw_material_cost,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对成本与资本开支的传导,原材料/成本传导 · 条件性传导（可能/通常/取决于，保留 inference 依据）,以 fact_set 形态独立研究，required_fields=['原材料成本-条件性传导']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_ind_transmission_conditional']：evidence_kind=['inference']，source_classes=['company_industry', 'external']，minimum_sources=[1]",primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.raw_material_cost.company_exposure,fact_set,原材料/成本传导 · 公司暴露（定性公司事实，外部不自证）,topic_harness,原材料成本-公司暴露,required_fields_complete | minimum_sources | direct_support,,er_ind_transmission_exposure,claim,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对成本与资本开支的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_ind_transmission_exposure']（['company_industry']），主槽位 ind-h8；可独立核验，无需额外业务裁决",company_exposure,raw_material_cost,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对成本与资本开支的传导,原材料/成本传导 · 公司暴露（定性公司事实，外部不自证）,以 fact_set 形态独立研究，required_fields=['原材料成本-公司暴露']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,证据 ['er_ind_transmission_exposure']：evidence_kind=['claim']，source_classes=['company_industry']，minimum_sources=[1],primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.raw_material_cost.actual_company_impact,fact_set,原材料/成本传导 · 实际影响（定量暴露/财务影响/管理层披露）,topic_harness,原材料成本-实际影响,required_fields_complete | minimum_sources | direct_support,,er_ind_transmission_impact,claim,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对成本与资本开支的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_ind_transmission_impact']（['company_industry', 'financial', 'structured_db']），主槽位 ind-h8；可独立核验，无需额外业务裁决",actual_company_impact,raw_material_cost,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对成本与资本开支的传导,原材料/成本传导 · 实际影响（定量暴露/财务影响/管理层披露）,以 fact_set 形态独立研究，required_fields=['原材料成本-实际影响']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_ind_transmission_impact']：evidence_kind=['claim']，source_classes=['company_industry', 'financial', 'structured_db']，minimum_sources=[1]",primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.capacity_capex.industry_background,fact_set,产能/资本开支传导 · 行业背景（外部权威事实）,topic_harness,产能资本开支-行业背景,required_fields_complete | minimum_sources | direct_support | search_audit,,er_ind_transmission_background,claim,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对成本与资本开支的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']，证据 ['er_ind_transmission_background']（['external']），主槽位 ind-h8；可独立核验，无需额外业务裁决",industry_background,capacity_capex,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对成本与资本开支的传导,产能/资本开支传导 · 行业背景（外部权威事实）,以 fact_set 形态独立研究，required_fields=['产能资本开支-行业背景']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support', 'search_audit']（producer_kind=topic_harness，集合锚点 无）",保留 search_audit：负面核验/not_found/集合完整性/外部时效需记录检索范围与截止日期,证据 ['er_ind_transmission_background']：evidence_kind=['claim']，source_classes=['external']，minimum_sources=[1],primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
industry,industry_risk_transmission,industry_risk_transmission,行业风险向借款人需求/收入、原材料/成本、产能/资本开支、现金流和偿债能力的传导（四层：industry_background / conditional_transmission / company_exposure / actual_company_impact）,topic_harness,industry_risk_transmission.capacity_capex.conditional_transmission,fact_set,产能/资本开支传导 · 条件性传导（可能/通常/取决于，保留 inference 依据）,topic_harness,产能资本开支-条件性传导,required_fields_complete | minimum_sources | direct_support,,er_ind_transmission_conditional,inference,source_policy_v1,STRUCTURAL_5Y_CURRENT,required_body,paragraph,write_not_found,NONE,,key_financial,body,,,CONFIRMED,"CONFIRMED：由 v1 维度「对成本与资本开支的传导」固化，以 fact_set 形态独立研究，覆盖 ['required_fields_complete', 'minimum_sources', 'direct_support']，证据 ['er_ind_transmission_conditional']（['company_industry', 'external']），主槽位 ind-h8；可独立核验，无需额外业务裁决",conditional_transmission,capacity_capex,行业风险向借款人收入、成本、资本开支、现金流和偿债能力的传导,对收入的传导 | 对成本与资本开支的传导 | 对现金流与偿债能力的传导,split,v1 的 3 个 required_aspects 拆为 16 个独立 required_body aspect（对收入的传导→4、对成本与资本开支的传导→8、对现金流与偿债能力的传导→4），各自可独立研究/核验/成缺口。,对成本与资本开支的传导,产能/资本开支传导 · 条件性传导（可能/通常/取决于，保留 inference 依据）,以 fact_set 形态独立研究，required_fields=['产能资本开支-条件性传导']，可独立核验/成缺口,"覆盖规则 ['required_fields_complete', 'minimum_sources', 'direct_support']（producer_kind=topic_harness，集合锚点 无）",不保留 search_audit：普通正向事实或财务/派生/synth，不机械要求检索审计,"证据 ['er_ind_transmission_conditional']：evidence_kind=['inference']，source_classes=['company_industry', 'external']，minimum_sources=[1]",primary:ind-h8,主槽位落在 ind-h8（行业 H2 正文），与 producer_kind=topic_harness 目标 Writer 章节一致
